m_max,r_max,sampleweight
0.0161448919237591,64.2782595462631,0.000160126126312068
0.0118709510518238,29.6354866004549,0.000150398310761762
0.0691167250252329,9.69960995600559,7.76154711383827e-05
0.0897455517272465,39.6898372541182,2.32983396326234e-05
0.0234778506238945,40.6655427487567,0.000174128683943009
0.0952848245552741,6.61789176985622,4.76015616721292e-05
0.0334694623621181,34.6039453381673,0.000151387013210512
0.0297474908526056,22.4376187159214,0.000159858504373571
0.0448338327812962,17.8410010528751,0.00012570627508944
0.0128750531584956,40.8846332354005,0.000152683723775198
0.0111756499088369,52.0859838940669,0.000148815752304927
0.0436569088650867,35.570012946846,0.000128199607610159
0.0570216244785115,63.6911579291336,9.77804950708638e-05
0.01526862148894,67.817957039224,0.000158131667938046
0.0531794781866484,27.2135732439347,0.000106525513208565
0.033933621942997,43.1848189921584,0.000150330550586439
0.0570191229623743,53.4887861355674,9.7786188712472e-05
0.0779241520026699,30.9547549881972,5.0204747445198e-05
0.0906696026562713,67.4959905189462,2.11951292078679e-05
0.0865915100648999,27.6368615671527,3.04771791272828e-05
0.0496826756303199,6.71766067389399,0.000132892643825214
0.0619148193928413,54.0468996053096,8.66432100674934e-05
0.061030400050804,26.1448019172531,8.86562159761517e-05
0.0638416360598058,13.9486165344715,8.38484315500958e-05
0.02373078197008,34.0118665597402,0.000173552992899004
0.0561665250128135,26.4406968827825,9.9726766703702e-05
0.03133901047986,68.8085191347636,0.00015623608426002
0.0487458054395393,66.3092639821116,0.00011661689069521
0.0324688819958828,30.2880785998423,0.000153664410473986
0.0541803734609857,38.4387178521138,0.000104247399190222
0.0410195514978841,9.36091466923244,0.000139047061795142
0.0486039936752059,28.6790768243372,0.000116939665091869
0.0446925642690621,39.0233501617331,0.000125842376884366
0.0505137290293351,48.6894948710688,0.000112592961702298
0.069168615040835,44.4321354187559,7.01330176671609e-05
0.0662625003932044,53.6285732791293,7.6747556358098e-05
0.0346154351369478,49.4683755224105,0.000148778691730817
0.0442940251412801,30.2918301953468,0.00012674948234998
0.0462461656122469,35.0915045163129,0.000122306261678737
0.0281585033354349,43.267886658432,0.000163475161211356
0.0535118587012403,40.3166852286086,0.000105768989794847
0.0612105912296102,35.5105805350468,8.82460871035862e-05
0.0407632048404776,38.2319594651926,0.000134785898776099
0.0413379958411679,8.58945878455415,0.00013956101119408
